Company Name,GICS Sector Name,Year,ESG,E,S,G,ROE,ROA,Q_Ratio
Storebrand ASA,Financials,2016,49.3833474496373,48.1289835213098,54.3416735507297,50.8333333333333,0.09960000000000001,0.0053,0.049774327593926644
Sumitomo Mitsui Financial Group Inc,Financials,2016,63.0453166257401,66.8969937310982,49.1422187177412,94.1152082314873,0.076,0.005,0.03537090891863007
Sumitomo Mitsui Trust Group Inc,Financials,2016,59.5524763539075,88.7712326559308,63.9768036788205,43.3772940674349,0.05,0.003,0.03732175339412724
Sun Life Financial Inc,Financials,2016,61.2134980643882,75.0756302521009,65.4628894844805,57.7010980776436,0.127,0.0097,0.11078293038184875
Suncorp Group Ltd,Financials,2016,63.6019153963099,62.651869568009,59.134209810279,77.8104979875682,0.08682000000000001,0.012310000000000001,0.14255073714517663
Super Micro Computer Inc,Information Technology,2016,31.030535517128,24.7629179331307,18.4101218779035,58.7599544937429,0.10880000000000001,0.062400000000000004,1.7295801542344889
Svenska Handelsbanken AB,Financials,2016,54.5836419262329,83.329237494289,58.7618616167764,41.2723214285714,0.1158,0.006,0.07251078923212075
Swedbank AB,Financials,2016,80.0487396274248,87.9185109522188,75.2816322403749,85.5737976782753,0.1585,0.0095,0.0961117240165912
Swiss Life Holding AG,Financials,2016,54.8943655470267,79.0706075533662,62.1272103852546,48.0191256830601,0.06909,0.00488,0.06655308147281064
Swiss Re AG,Financials,2016,76.9470722261548,87.0756302521008,73.7582947395336,83.3570606844981,0.01,0.0015,0.1477571268366496
Sydbank A/S,Financials,2016,25.1258133959645,56.9762395935562,29.3294287007785,21.9540229885058,0.1293,0.010700000000000001,0.1048781970288006
Synchrony Financial,Financials,2016,44.3747934495691,21.1527035056447,44.8032346190943,61.5344141069397,0.145,0.023,0.5651838778775579
Synopsys Inc,Information Technology,2016,48.7331623161744,16.5277777777778,44.6133405680688,61.9424019607843,0.1635,0.09949999999999999,2.349032625903053
T Rowe Price Group Inc,Financials,2016,56.9105608018317,69.833421172833,59.4684336539673,59.6415672292989,0.2834,0.2231,3.374152941778804
T&D Holdings Inc,Financials,2016,62.1641683584139,73.2409469248145,64.9839266401275,65.7972143151261,0.065,0.011000000000000001,0.07211338903918259
TDK Corp,Information Technology,2016,72.0911068940901,70.8925312645237,77.2231408071778,66.8007309635217,0.18283000000000002,0.08718,0.7979441108560423
TE Connectivity PLC,Information Technology,2016,64.165795541444,52.4244502858897,77.8574408907097,60.3041415012942,0.1837,0.0935,1.731047335966021
TIS Inc,Information Technology,2016,27.5718886169535,11.5467907340654,20.1793807946044,38.7451886066205,0.08800000000000001,0.08,0.818821080730887
TMX Group Ltd,Financials,2016,29.329420125885,20.470702598878,51.7280631746965,18.3333333333333,0.0849,0.014560196301089873,0.21913582165657308
TP ICAP Group PLC,Financials,2016,30.1748772119527,17.8501575255027,33.4025706724913,78.7777777777778,0.0998,0.0058,0.37333138826080003
TR Property Investment Trust PLC,Financials,2016,27.8798743327564,13.4615384615385,40.7894736842105,21.2247819862033,0.01856,0.0159,1.635094062062801
Teledyne Technologies Inc,Information Technology,2016,21.5896126506314,7.05128205128206,21.5769230769231,40.5031894679696,0.11857646878355577,0.06029014143094842,1.6689162905704036
Telefonaktiebolaget LM Ericsson,Information Technology,2016,69.1889085813631,92.6990546218487,87.5160262054877,68.5273631840796,0.038900000000000004,0.0171,0.5168690870988674
Temenos AG,Information Technology,2016,52.8281372289051,25.7812211769046,73.9426368070992,42.7602818521714,0.4587,0.16399999999999998,10.070192993772595
Teradyne Inc,Information Technology,2016,44.8949277355798,21.9440131124914,57.8538798671401,51.0537542662116,0.2481,0.1598,2.6412623567435074
Texas Instruments Inc,Information Technology,2016,86.967322064406,96.8261913842577,92.1156612664964,66.6419191971347,0.4282,0.2615,5.834482945473302
Tietoevry Oyj,Information Technology,2016,66.1619957504425,71.8427660400657,90.1516579403779,43.8,0.2701,0.11710000000000001,1.484011492809328
Tokio Marine Holdings Inc,Financials,2016,53.6711602412185,71.3255095141505,68.2674150082179,40.3792397048211,0.078,0.017,0.17295050039046933
Tokyo Electron Ltd,Information Technology,2016,71.2189852675449,66.1129235347985,81.8180475736877,59.8578065417047,0.191,0.18,3.1603742317131602
Toronto-Dominion Bank,Financials,2016,74.4522588579742,93.8485983429804,86.3593579316293,52.3933385211017,0.14,0.0084,0.13290196335271545
Travelers Companies Inc,Financials,2016,36.2579764396909,22.4627161209311,49.9386108074925,31.693686006826,0.09,0.020099999999999996,0.35874596427084643
Trend Micro Inc,Information Technology,2016,48.8651272896694,7.57183908045977,56.1995020062606,54.9374021909233,0.151,0.11599999999999999,3.151301818364102
Trimble Inc,Information Technology,2016,37.3131380041546,42.6388888888889,49.0002017538803,25.6515522875817,0.1625,0.09519999999999999,2.3434789589231517
Truist Financial Corp,Financials,2016,50.714966943917,24.3362241048956,50.5966930904167,69.8905005688282,0.076,0.0103,0.17697527862697504
Tryg A/S,Financials,2016,45.5885740612253,46.4431082777939,54.4836777309264,41.7241379310345,0.22829999999999998,0.049699999999999994,0.786447116120926
Tyler Technologies Inc,Information Technology,2016,44.0642014348326,3.34855403348554,37.6654115384808,61.7889647326508,0.1478,0.09551488161176554,4.127864760657362
UBS Group AG,Financials,2016,48.8173560005649,95.40614642259,86.2599818914138,95.4623238423929,0.1,0.005699999999999999,0.05155309295243241
US Bancorp,Financials,2016,51.0430709364196,74.2137168112052,63.3681363952927,32.4292213335537,0.138,0.0139,0.19244121001272615
UniCredit SpA,Financials,2016,71.6973663070357,87.6064010895472,82.9645260975607,77.0003387533875,0.0782,0.0044,0.03403800790490846
Unipol Assicurazioni SpA,Financials,2016,41.953140718566,78.1039312276635,56.4491592675222,60.184620596206,-0.0621,-0.0038,0.030500316874419106
United Overseas Bank Ltd,Financials,2016,64.0672921378726,74.0538230954622,62.7082019448745,66.5265700483092,0.102,0.0098,0.1596169288149771
"VeriSign, Inc",Information Technology,2016,55.2509014032867,11.9338375453483,47.1284776307368,75.2403299203641,-0.3998,0.1865,3.835308206371031
Visa Inc,Financials,2016,44.9490561656426,36.3918096292197,71.5236142127989,79.9445306435762,0.25379999999999997,0.1263,6.457694144613001
W R Berkley Corp,Financials,2016,43.155246240083,25.0264416111272,39.5515594352194,60.2005119453925,0.0408,0.0089,0.35912033817646377
Wells Fargo & Co,Financials,2016,41.5951200007791,91.4765633866758,77.2049598037249,84.6714931009141,0.10890000000000001,0.01,0.15306974285775843
Wendel SE,Financials,2016,72.8233659371133,72.6128472222222,80.3010853075038,67.9381443298969,0.09050000000000001,0.013289229591578734,0.432824516154584
Western Digital Corp,Information Technology,2016,37.8599605254049,35.0489149643034,39.8781220965185,36.6034436911702,0.24109999999999998,0.0867,0.787806755845278
Westpac Banking Corp,Financials,2016,67.4027524640403,94.0358642605834,93.9967732221189,85.3696027633851,0.13503,0.00953,0.11852018477359416
Willis Towers Watson PLC,Financials,2016,41.0927192315307,20.3940886699507,38.327935768246,58.015873015873,0.1175,0.0368,0.6130054111501017
Workday Inc,Information Technology,2016,52.4114570210166,63.6283014961026,73.5385192686468,30.8536556319202,0.1691,0.0588,22.276973766526254
Xero Ltd,Information Technology,2016,28.116276066001,0.0,30.0558707167933,34.8809523809524,-0.27445,-0.22228,65.37539903905761
Yokogawa Electric Corp,Information Technology,2016,74.6895627332206,77.1944487082731,68.7763518069042,79.4365761109947,0.10400000000000001,0.077,1.1848619969156335
Zebra Technologies Corp,Information Technology,2016,27.8927605524968,5.1923076923077,45.316742081448,38.5273692810458,0.46619999999999995,0.0851,1.2914687708070176
Zurich Insurance Group AG,Financials,2016,79.7112289702673,87.5364145658263,79.4006917513887,83.5310612597066,0.0943,0.0075,0.11269035440472494
iA Financial Corporation Inc,Financials,2016,53.1974906039399,54.2443226403383,68.0966149078469,49.0698043058478,0.115,0.0088,0.1206509729270419
3i Group PLC,Financials,2017,66.8138578680533,84.6475290697675,73.9461909626788,61.8953719715141,0.2216,0.18780000000000002,1.039786563224444
AIA Group Ltd,Financials,2017,63.052759083104,73.6014939616981,65.7481821287618,67.0068773778168,0.06412,0.011659999999999998,0.8757340344516648
AIB Group PLC,Financials,2017,60.5064687070487,78.7888409499293,68.2591441722958,54.5079365079365,0.0782,0.0116,0.06476311025802373
ANSYS Inc,Information Technology,2017,43.3995703634443,32.0539868008222,54.2345567342765,37.4731182795699,0.20989999999999998,0.1656,3.65713430182329
ANZ Group Holdings Ltd,Financials,2017,51.0192096723286,84.9574882891338,90.1391075410275,98.1411401398779,0.109,0.0068000000000000005,0.08477966031906718
ASM International NV,Information Technology,2017,66.5572899984598,56.4460915242165,79.7105618487309,56.9878296146045,0.0934,0.08470000000000001,1.1134155940925339
ASML Holding NV,Information Technology,2017,69.7582688038192,61.7569380850631,89.5757436143302,46.6610322289836,0.2323,0.1352,6.936188541537254
ASML Holding NV,Information Technology,2017,69.7582688038192,61.7569380850631,89.5757436143302,46.6610322289836,0.2323,0.1352,7.2211975906578445
ASR Nederland NV,Financials,2017,73.151035324001,91.9388888240341,75.4679237997616,63.5891368041469,0.1118,0.010700000000000001,0.1026622695203813
ASX Ltd,Financials,2017,60.2721255441409,48.2359150055371,62.2987006062087,67.0553795835417,0.11849,0.03561,1.2345453149712762
AXA SA,Financials,2017,82.2764920929893,82.2001497172008,82.2027451692799,91.0675550940349,0.09359999999999999,0.0069,0.055713152159916964
Aberdeen Group PLC,Financials,2017,74.2354232480315,79.7091292912514,83.0121058603959,70.2528774102378,0.08039999999999999,0.0060999999999999995,0.03329514591927935
Accenture PLC,Information Technology,2017,81.9560454542243,76.1877970298626,89.7640471532086,76.962962962963,0.457,0.18719999999999998,3.676482524148247
Admiral Group PLC,Financials,2017,61.2366287610378,38.8935008726207,51.2436894413497,86.5868987188784,0.5627,0.062400000000000004,1.8674701042663757
Adobe Inc,Information Technology,2017,78.6031683588123,72.3707684999495,76.2712620398318,82.4809187578154,0.3086,0.16510000000000002,5.88402153909795
Advanced Micro Devices Inc,Information Technology,2017,70.8256508498167,66.5585253866504,70.8181459783441,75.958584443546,0.5477000000000001,0.127,4.049397982300263
Advantest Corp,Information Technology,2017,73.4879654197021,83.7817651098901,60.480402940563,82.597883882056,0.155,0.07112,1.8729695452536115
Aegon Ltd,Financials,2017,84.4947638820005,87.2644726627481,83.294160674995,85.2063862928349,0.0874,0.0044,0.022060091577317732
Aflac Inc,Financials,2017,60.4947410740494,50.388527810043,71.3283296807404,57.4684235763109,0.13419999999999999,0.0232,0.2470256752432232
Ageas SA,Financials,2017,44.5443879122941,52.9721636908063,25.7826963300746,70.4301075268818,0.065,0.006,0.07804210343508351
Akamai Technologies Inc,Information Technology,2017,58.0538672391348,61.0694113963457,49.7098281732884,64.334348743117,0.1884,0.1217,1.8213613660187082
Allianz SE,Financials,2017,86.1889650756671,96.2324600316361,81.7618565248025,89.9890746203431,0.11774,0.0083,0.10238056053869796
Allstate Corp,Financials,2017,77.7349087788646,86.7364049067903,76.5632533277435,77.3563622704249,0.13,0.0254,0.25355472895170555
Ally Financial Inc,Financials,2017,46.9588145192118,22.1579961464354,51.3400169848723,59.7060169297644,0.1066,0.008199999999999999,0.050855606461949705
Alten SA,Information Technology,2017,46.6040808017391,36.2233492609048,68.4713649457778,30.8881389177339,0.1754,0.19099800568063272,3.0086526130845033
American Express Co,Financials,2017,72.8482472317149,74.5847717232413,79.649626154536,80.1657468432978,0.3103,0.034,0.4317464028056961
American Financial Group Inc,Financials,2017,38.5435790730082,18.7323943661972,32.3129640788896,58.6604895904828,0.156,0.021234443886377588,0.22546153962246776
American International Group Inc,Financials,2017,57.0580587347286,74.5349174152419,61.666429786543,75.8810318595433,0.0175,0.0021,0.07086408542289993
Ameriprise Financial Inc,Financials,2017,65.5346829097423,33.1937523071244,65.1723230184036,80.4266758178907,0.381,0.0155,0.10599801637600571
Amphenol Corp,Information Technology,2017,59.0122134093145,65.6314699792961,55.6868336581451,54.0096745987721,0.2942,0.1175,2.4304397973857377
Analog Devices Inc,Information Technology,2017,71.8706598053074,94.2961754680505,54.4344247107792,73.7298289159874,0.2107,0.10710000000000001,1.554468416603847
Annaly Capital Management Inc,Financials,2017,40.2441586833802,22.8927246574305,34.1883730860733,66.1732081911263,0.0998,0.0139,0.11767542341356521
Aon PLC,Financials,2017,50.9168976035617,40.6610101971131,46.815108028731,65.3650793650794,0.4583,0.0768,1.3249981231943078
Apollo Global Management Inc,Financials,2017,17.2088301389484,16.2790697674419,33.8844258561431,8.28986501944636,-0.0596,-0.013000000000000001,0.6197491015867479
Apple Inc,Information Technology,2017,41.5116463931162,56.2394787183166,62.0923066504131,88.4200631183736,0.4936,0.1607,2.0467265856039374
Applied Materials Inc,Information Technology,2017,76.3163657871682,71.9030766687017,72.2938702297992,88.2494303989871,0.5645,0.2457,1.7798879081733114
Arch Capital Group Ltd,Financials,2017,33.003944101484,18.7323943661972,29.1473034484402,48.5046728971963,0.09759999999999999,0.028300000000000002,0.3337725294344098
Arista Networks Inc,Information Technology,2017,40.6409513061441,49.4458405274345,37.0891945133518,39.1638069091741,0.3381,0.2321,124.50864221807869
Arthur J. Gallagher & Co.,Financials,2017,59.4737143612317,48.7098054551928,53.960452002687,78.7819689547861,0.1567,0.04189420839965716,0.8286489775927514
Ashmore Group PLC,Financials,2017,63.6437308447348,79.1071054349063,49.3825222525092,73.3639169472503,0.2041,0.1653,3.0662327830096583
Assicurazioni Generali SpA,Financials,2017,86.5484125041575,98.9066193680942,89.5846376190564,79.1209025117071,0.0949,0.0044,0.04770833180536753
Assurant Inc,Financials,2017,64.630824317902,40.2911386678963,61.1244795337167,83.0789199048524,0.0735,0.008406081388585349,0.1350741907601249
Autodesk Inc,Information Technology,2017,80.3700562312865,67.5250647268042,74.9475465313029,88.8929370353949,-0.9565,0.050499999999999996,5.95591778693225
Aviva PLC,Financials,2017,61.5892733055749,95.9618951028687,67.76614288133,82.0821604018325,0.1365,0.0053,0.038521107007487926
Azimut Holding SpA,Financials,2017,20.8378326028839,20.5449427833149,23.5204947853505,23.544061302682,0.21109999999999998,0.0161,0.7692698228744849
BE Semiconductor Industries NV,Information Technology,2017,60.393145332049,50.5532343813594,59.3592782916863,73.9069190894749,0.2102,0.10289999999999999,3.756775945292891
BNP Paribas SA,Financials,2017,53.507005013159,96.48244672582,97.6552691895513,92.8686396677051,0.07400000000000001,0.0038,0.02224123557241893
BOC Hong Kong Holdings Ltd,Financials,2017,64.6245592869397,81.9388932628662,53.4812046557449,81.112818261633,0.1219,0.0115,0.183830633084469
Baloise Holding AG,Financials,2017,45.3583061341822,62.0136598705369,35.8810391962605,59.5429104477612,0.08900000000000001,0.00664,0.09585018188292185
Banca Mediolanum SpA,Financials,2017,58.6136104457946,71.5304846632183,71.7624615823767,46.600681140911,0.165,0.005600000000000001,0.09798392764379073
Banca Monte dei Paschi di Siena SpA,Financials,2017,53.427604579966,85.7569753144683,69.7804718384608,20.4491272882077,0.028999999999999998,0.002,0.0062564756961072795
Banco BPM SpA,Financials,2017,57.484713160162,76.5090932397601,67.2741121399112,40.6279267773521,-0.0054,-0.0004,0.01962819138898079
Banco Bilbao Vizcaya Argentaria SA,Financials,2017,78.2669166240351,93.2153878879704,87.8601248784218,93.7770236299648,0.11599999999999999,0.0091,0.04698495103612835
Banco Comercial Portugues SA,Financials,2017,81.1738421100706,83.9410281933899,84.1955539300407,83.9646464646465,0.0508,0.0040999999999999995,0.03287420954968052
Banco Santander SA,Financials,2017,61.8578232742717,93.5243334654582,91.7477768210819,86.0243841126194,0.11699999999999999,0.0064,0.045685078358253896
Banco de Sabadell SA,Financials,2017,64.865684972204,92.7200912929296,62.1142016847958,59.9987430869784,0.026000000000000002,0.0015,0.04966126260638445
